job_id,meta_industry,clean_requirements
3693047939,Retail and Consumer Goods,"[""Teamwork"",""Analytical Reasoning"",""Customer Service"",""Problem Solving"",""Communication Skills"",""Leadership Qualities"",""Healthcare Safety"",""Timeliness and Reliability"",""Statistics"",""Pharmacy License"",""PharmD/Pharmacy Degree"",""APhA Immunization Certification"",""CPR Certification""]"
3699404724,Education and Training,"[""ACVAA Certification"",""ECVAA Certification""]"
3699407229,Education and Training,"[""ACVAA Certification"",""ECVAA Certification""]"
3699409020,Education and Training,"[""Job experience""]"
3755584385,Education and Training,"[""Cross-cultural problem-solving"",""Social justice education and inclusive engagement"",""Cross-cultural competency and written/verbal communications"",""Customer service in a fast-paced environment"",""Strong organization and attention to detail"",""Technology tools"",""Terra Dotta ISSS software"",""PeopleSoft Student Information System "",""Experience supervising/mentoring university students"",""Knowledge of Student Leadership and identity development"",""Demonstrated knowledge of federal immigration regulations for F and J non-immigrant students"",""Proficiency in language(s) in addition to English""]"
3755585416,Education and Training,"[""US work authorization""]"
3756104507,Education and Training,"[""3+ years fundraising experience"",""Donor communications"",""Relationship development"",""Event planning"",""Salesforce"",""ABE"",""Blackbaud"",""Allegiance"",""Team Approach"",""Strong written, verbal, interpersonal communication"",""Creative writing"",""Organizational skills"",""Task management""]"
3693051644,Services,"[""Bachelor's degree"",""MBA (preferred)"",""HR best practices"",""Compensation & benefits"",""Relationship building"",""Integrity"",""8-10 years HR experience (preferred)"",""Compensation expertise"",""MBA with analytics focus (preferred)"",""10+ years HR experience"",""5-8 years senior HR role (preferred)"",""Talent acquisition and recruiting"",""Exit interviews""]"
3694107068,Technology,"[""Sr. Project Management"",""Mechanical services and construction experience"",""Industrial process equipment knowledge"",""Mechanical drawing reading experience"",""Installation and fabrication experience"",""Construction management coordination"",""Project scheduling, bids, change orders, contracts"",""Excel spreadsheets"",""Microsoft Word"",""Relationship building"",""Communication skills"",""Analytical skills"",""Motivational skills"",""Leadership skills""]"
3749348100,Technology,"[""Electrical project estimation"",""Print and schematic review"",""NECA MLU data and Conest IntelliBid calculation"",""Supplier and sub-contractor quote solicitation and evaluation"",""Client liaison"",""Design build project estimation"",""Site visit attendance"",""Labor and material cost evaluation"",""Excel-based estimate template compilation"",""Submission and proposal document preparation"",""Construction handoff document preparation"",""Multi-discipline cost estimation"",""Conest IntelliBid experience""]"
3757744413,Media and Entertainment,"[""Crestron"",""AMX"",""Extron"",""Biamp"",""Shure"",""Yamaha"",""Clearcom"",""Audio DSP Systems"",""Planar"",""Dante"",""QSYS"",""Barco"",""Christie"",""Video Wall Systems"",""Unified Communications"",""Hybrid Classroom Systems"",""Conference Room Systems"",""Polycom Teleconferencing"",""Evertz systems"",""EditShare"",""Cablecast"",""CTS"",""CTS-D"",""CTS-I"",""Biamp"",""QSC"",""BSS"",""Clear One"",""Crestron"",""Extron""]"
3757466247,Services,"[""3+ years' experience in Accounting, Finance or related field"",""Bachelor's Degree in Accounting or related field"",""Advanced degree (MBA or MSA) in Accounting or related field"",""Certified Public Accountant (CPA) license"",""Microsoft Office Suite"",""Eze Investor or other partnership accounting software"",""VPM or other portfolio accounting software"",""Multitasking"",""Time management"",""Attention to detail"",""Planning"",""Problem-solving"",""Communication"",""Interpersonal skills""]"
3757466997,Services,"[""Oversee quarterly financial statements"",""Prepare general ledger schedules"",""Calculate and distribute capital call notices"",""Understand and interpret Limited Partnership Agreement terms"",""Calculate and review waterfall structures"",""Complete regulatory forms"",""Calculate and distribute proceeds to Limited Partners"",""Communicate with General Partners"",""Review investment packages"",""Calculate management fees"",""Interact with auditors"",""Complete audit confirmations"",""Manage and supervise the team"",""Conduct team trainings"",""Provide daily leadership""]"
3757468349,Services,"[""Review of journal entries"",""Management of general ledger"",""Preparation of financial entries"",""Review of quarterly and annual reporting packages"",""Review of financial statements"",""Review of capital calls and distributions"",""Coordination of capital call and distributions notices"",""Review of correspondence with client investors"",""Communication with clients"",""Review of wires/transfers"",""Preparation and review of waterfall calculations"",""Preparation and review of management fee calculations"",""Assistance in team training"",""Completion of special projects"",""Assistance with client onboarding""]"
3756120362,Retail and Consumer Goods,"[""3+ years managerial experience"",""Women's apparel retail experience"",""Deadline management"",""Retail KPIs"",""Organizational skills"",""Microsoft Office 365 Suite"",""Computer literacy (PC, iOS)""]"
3693045715,Healthcare and Medical,"[""ARDMS (AB, RVT, OB, BR)"",""BLS""]"
3693050105,Services,"[""Bachelor's degree"",""Construction/sales knowledge or experience"",""Motivation"",""Strong work ethic"",""Ability to work independently and as part of a team""]"
3755581222,Services,"[""Physical endurance"",""Computer usage"",""Telephone usage"",""Manual dexterity""]"
3693588407,Retail and Consumer Goods,"[""Develop accounting policies and procedures"",""Oversee financial reporting"",""Manage accounts payable and receivable"",""Prepare budgets and forecasts"",""Assist executive leadership on projects"",""Maintain compliance with regulations"",""Monitor industry trends""]"
3701361978,Healthcare and Medical,"[""California RN licensure"",""BLS (American Heart Association)"",""Clinical experience (acute care)""]"
3701366475,Healthcare and Medical,[]
3701367284,Healthcare and Medical,"[""Bachelor's degree"",""Salesforce"",""Google Analytics"",""Google AdWords"",""Google Tag Manager"",""Hubspot"",""Strong writing"",""Excellent verbal communication""]"
3701367340,Healthcare and Medical,"[""Current California License"",""BLS (American Heart Association)"",""CMSRN"",""Orthopedic Certification""]"
3693070261,Services,"[""OSHA compliance"",""Slab measurement"",""Loading/unloading trucks"",""Container unloading"",""Container sweeping""]"
3755593251,Real Estate and Construction,"[""2 years sales experience "",""5 years construction management experience"",""Associate's or bachelor's degree"",""Sales funnel development"",""Market share growth"",""Project and personnel coordination"",""Customer confidentiality"",""Communication skills"",""Organizational skills"",""Multi-tasking skills"",""Problem-solving skills"",""Microsoft Office""]"
3693054037,Services,"[""Lead and mentor a team of recruiters"",""Manage prioritization, delegation, and overall accountability of a team"",""Meet regularly with Moseley Leadership to develop the overall recruiting strategy"",""Participate in customer conference calls"",""Qualify and present potential candidate resumes to clients"",""Formulate recruiting strategies"",""Maintain a thorough understanding of Moseley's applicant tracking system, iCIMS"",""Continual strategizing with the Professional Services Manager"",""Maintain accurate and organized documentation on all candidates, searches, interactions, and other recruiting activities"",""Maintain timely and effective communication with all partners throughout the recruiting process""]"
3749352267,Services,"[""Serve point contact"",""Develop team relationships"",""Act primary communicator"",""Act point contact for non-standard services"",""Maintain communication across project phases"",""Communicate project schedules"",""Partner for project status understanding"",""Ensure business satisfaction"",""Liaise between stakeholders"",""Monitor business requirements"",""Disseminate information, perform needs analysis, and resolve obstacles"",""Develop and document protocols"",""Onboard new team members"",""Provide feedback"",""Review deliverables"",""Maintain knowledge about growth opportunities"",""Maintain understanding of creative team capabilities and services""]"
3693589132,Services,"[""5+ years as HR Generalist in upscale hospitality environment"",""Bachelor's in HR Management, Business, or Psychology (preferred)"",""SHRM certification (preferred)"",""Interpersonal skills"",""English proficiency (reading, writing, verbal)""]"
3693597912,Miscellaneous,"[""Bachelor’s degree in Community Development"",""Bachelor’s degree in Social Work"",""Bachelor’s degree in Urban Planning""]"
